timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
1144323999,43.477345770425096,-80.54510491214873,338.1878435163029,0.4369307,234.49832,1.1939197,1.2190262,0.4369307,-1.8311514172740728,2.567021187080338,1.5340771950114713,3.1532068260588604
1144550365,43.47734353401572,-80.54510051669016,337.9773387738625,0.38556337,235.25992,1.2140979,1.2061422,0.38556337,-1.8238284514080674,2.6300101986891624,1.5443829589083347,3.200516187332062
1144724578,43.47734201877113,-80.54509722860209,337.81813930318305,0.36667246,237.5819,1.220807,1.1780765,0.36667246,-1.6867702760202938,2.6560687562199083,1.5919947067950613,3.1464098909444633
1144975037,43.47733993853,-80.545092780601,337.58941912061044,0.32822686,237.33362,1.2004615,1.1747513,0.32822686,-1.6862951465265001,2.6300669939818344,1.6762692339618026,3.1242349005846974
1145188084,43.477338345504585,-80.54508961807048,337.4202718950965,0.31013674,235.23282,1.1886353,1.1914191,0.31013674,-1.7733558932258366,2.5546452349992887,1.691472255139618,3.1098236928712497
1145449391,43.47733587631823,-80.54508469294167,337.1663874046228,0.270146,235.88513,1.145174,1.1709272,0.270146,-1.6619406575810107,2.453304911907042,1.5571831023058182,2.9632333252897958
1145624058,43.47733437892969,-80.54508178004235,336.9986152117799,0.2512481,234.68576,1.1212703,1.176228,0.2512481,-1.6668929227804334,2.352996846791507,1.6777219284288842,2.8835960495579593
1145812287,43.47733198425779,-80.54507687798876,336.7403823602561,0.20426479,236.70895,1.1430149,1.1123697,0.20426479,-1.6100535153197773,2.45190732916998,1.5417720373889034,2.933278349054354
1145937086,43.47733048183437,-80.54507394126335,336.5921677239171,0.18817389,234.8151,1.1182921,1.1312648,0.18817389,-1.6724977470302669,2.372243216170661,1.4821463633900682,2.9025482925334836
1146161391,43.47732902105294,-80.54507102093739,336.4305634424327,0.17116047,235.42009,1.1178879,1.1013079,0.17116047,-1.626141890591772,2.358995983770913,1.6160428148437829,2.865170064722979
